,code,class,name,market_cap,reg_day,per
0,A044480,kosdaq,경남바이오파마,547,20010111,-
1,A318410,kosdaq,비비씨,1054,20200921,10.67
2,A009770,kospi,삼정펄프,772,20061017,2.88
3,A014100,kosdaq,메디앙스,732,19950103,17.37
4,A225430,kosdaq,케이엠제약,733,20151008,125.24
5,A012690,kospi,모나리자,1916,19881014,24.15
6,A053620,kosdaq,태양,1028,20010807,14.66
7,A317240,kosdaq,TS트릴리온,1224,20190429,-
