,code,class,name,market_cap,reg_day,per
0,A034220,kospi,LG디스플레이,92495,20040723,-
1,A121800,kosdaq,비덴트,7034,20111201,26.01
2,A020760,kospi,일진디스플,1529,20020109,-
3,A052330,kosdaq,코텍,1596,20010710,-
