,code,class,name,market_cap,reg_day,per
0,A071840,kospi,롯데하이마트,9573,20110629,33.32
1,A067990,kosdaq,도이치모터스,2034,20041203,13.75
2,A056730,kosdaq,포스링크,1096,20020104,-
3,A115480,kosdaq,씨유메디칼,485,20111215,-
