,code,class,name,market_cap,reg_day,per
0,A068290,kospi,삼성출판사,5110,20020805,9.60
1,A030960,kosdaq,양지사,1958,19961024,54.69
2,A005360,kospi,모나미,966,19740626,"1,277.50"
