,code,class,name,market_cap,reg_day,per
0,A000885,kospi,한화우,206,19760624,19.69
1,A088350,kospi,한화생명,27315,20100317,11.61
2,A082640,kospi,동양생명,6914,20091008,5.38
3,A085620,kospi,미래에셋생명,7213,20150708,10.11
4,A00088K,kospi,한화3우B,3236,19760624,6.59
5,A032830,kospi,삼성생명,155000,20100512,12.25
6,A000880,kospi,한화,22862,19760624,13.97
